iso_code3,year,frac_ippu_cement_clinker
TLS,2015,0.72
TLS,2016,0.72
TLS,2017,0.72
TLS,2018,0.72
TLS,2019,0.72
TLS,2020,0.72
TLS,2021,0.72
TLS,2022,0.72
TLS,2023,0.72
TLS,2024,0.72
TLS,2025,0.72
TLS,2026,0.72
TLS,2027,0.72
TLS,2028,0.72
TLS,2029,0.72
TLS,2030,0.72
TLS,2031,0.72
TLS,2032,0.72
TLS,2033,0.72
TLS,2034,0.72
TLS,2035,0.72
TLS,2036,0.72
TLS,2037,0.72
TLS,2038,0.72
TLS,2039,0.72
TLS,2040,0.72
TLS,2041,0.72
TLS,2042,0.72
TLS,2043,0.72
TLS,2044,0.72
TLS,2045,0.72
TLS,2046,0.72
TLS,2047,0.72
TLS,2048,0.72
TLS,2049,0.72
TLS,2050,0.72
TON,2010,0.72
TON,2011,0.72
TON,2012,0.72
TON,2013,0.72
TON,2014,0.72
TON,2015,0.72
TON,2016,0.72
TON,2017,0.72
TON,2018,0.72
TON,2019,0.72
TON,2020,0.72
TON,2021,0.72
TON,2022,0.72
TON,2023,0.72
TON,2024,0.72
TON,2025,0.72
TON,2026,0.72
TON,2027,0.72
TON,2028,0.72
TON,2029,0.72
TON,2030,0.72
TON,2031,0.72
TON,2032,0.72
TON,2033,0.72
TON,2034,0.72
TON,2035,0.72
TON,2036,0.72
TON,2037,0.72
TON,2038,0.72
TON,2039,0.72
TON,2040,0.72
TON,2041,0.72
TON,2042,0.72
TON,2043,0.72
TON,2044,0.72
TON,2045,0.72
TON,2046,0.72
TON,2047,0.72
TON,2048,0.72
TON,2049,0.72
TON,2050,0.72
TUN,2010,0.72
TUN,2011,0.72
TUN,2012,0.72
TUN,2013,0.72
TUN,2014,0.72
TUN,2015,0.72
TUN,2016,0.72
TUN,2017,0.72
TUN,2018,0.72
TUN,2019,0.72
TUN,2020,0.72
TUN,2021,0.72
TUN,2022,0.72
TUN,2023,0.72
TUN,2024,0.72
TUN,2025,0.72
TUN,2026,0.72
TUN,2027,0.72
TUN,2028,0.72
TUN,2029,0.72
TUN,2030,0.72
TUN,2031,0.72
TUN,2032,0.72
TUN,2033,0.72
TUN,2034,0.72
TUN,2035,0.72
TUN,2036,0.72
TUN,2037,0.72
TUN,2038,0.72
TUN,2039,0.72
TUN,2040,0.72
TUN,2041,0.72
TUN,2042,0.72
TUN,2043,0.72
TUN,2044,0.72
TUN,2045,0.72
TUN,2046,0.72
TUN,2047,0.72
TUN,2048,0.72
TUN,2049,0.72
TUN,2050,0.72
TUR,2010,0.72
TUR,2011,0.72
TUR,2012,0.72
TUR,2013,0.72
TUR,2014,0.72
TUR,2015,0.72
TUR,2016,0.72
TUR,2017,0.72
TUR,2018,0.72
TUR,2019,0.72
TUR,2020,0.72
TUR,2021,0.72
TUR,2022,0.72
TUR,2023,0.72
TUR,2024,0.72
TUR,2025,0.72
TUR,2026,0.72
TUR,2027,0.72
TUR,2028,0.72
TUR,2029,0.72
TUR,2030,0.72
TUR,2031,0.72
TUR,2032,0.72
TUR,2033,0.72
TUR,2034,0.72
TUR,2035,0.72
TUR,2036,0.72
TUR,2037,0.72
TUR,2038,0.72
TUR,2039,0.72
TUR,2040,0.72
TUR,2041,0.72
TUR,2042,0.72
TUR,2043,0.72
TUR,2044,0.72
TUR,2045,0.72
TUR,2046,0.72
TUR,2047,0.72
TUR,2048,0.72
TUR,2049,0.72
TUR,2050,0.72
TZA,2010,0.72
TZA,2011,0.72
TZA,2012,0.72
TZA,2013,0.72
TZA,2014,0.72
TZA,2015,0.72
TZA,2016,0.72
TZA,2017,0.72
TZA,2018,0.72
TZA,2019,0.72
TZA,2020,0.72
TZA,2021,0.72
TZA,2022,0.72
TZA,2023,0.72
TZA,2024,0.72
TZA,2025,0.72
TZA,2026,0.72
TZA,2027,0.72
TZA,2028,0.72
TZA,2029,0.72
TZA,2030,0.72
TZA,2031,0.72
TZA,2032,0.72
TZA,2033,0.72
TZA,2034,0.72
TZA,2035,0.72
TZA,2036,0.72
TZA,2037,0.72
TZA,2038,0.72
TZA,2039,0.72
TZA,2040,0.72
TZA,2041,0.72
TZA,2042,0.72
TZA,2043,0.72
TZA,2044,0.72
TZA,2045,0.72
TZA,2046,0.72
TZA,2047,0.72
TZA,2048,0.72
TZA,2049,0.72
TZA,2050,0.72
UGA,2010,0.72
UGA,2011,0.72
UGA,2012,0.72
UGA,2013,0.72
UGA,2014,0.72
UGA,2015,0.72
UGA,2016,0.72
UGA,2017,0.72
UGA,2018,0.72
UGA,2019,0.72
UGA,2020,0.72
UGA,2021,0.72
UGA,2022,0.72
UGA,2023,0.72
UGA,2024,0.72
UGA,2025,0.72
UGA,2026,0.72
UGA,2027,0.72
UGA,2028,0.72
UGA,2029,0.72
UGA,2030,0.72
UGA,2031,0.72
UGA,2032,0.72
UGA,2033,0.72
UGA,2034,0.72
UGA,2035,0.72
UGA,2036,0.72
UGA,2037,0.72
UGA,2038,0.72
UGA,2039,0.72
UGA,2040,0.72
UGA,2041,0.72
UGA,2042,0.72
UGA,2043,0.72
UGA,2044,0.72
UGA,2045,0.72
UGA,2046,0.72
UGA,2047,0.72
UGA,2048,0.72
UGA,2049,0.72
UGA,2050,0.72
UKR,2010,0.72
UKR,2011,0.72
UKR,2012,0.72
UKR,2013,0.72
UKR,2014,0.72
UKR,2015,0.72
UKR,2016,0.72
UKR,2017,0.72
UKR,2018,0.72
UKR,2019,0.72
UKR,2020,0.72
UKR,2021,0.72
UKR,2022,0.72
UKR,2023,0.72
UKR,2024,0.72
UKR,2025,0.72
UKR,2026,0.72
UKR,2027,0.72
UKR,2028,0.72
UKR,2029,0.72
UKR,2030,0.72
UKR,2031,0.72
UKR,2032,0.72
UKR,2033,0.72
UKR,2034,0.72
UKR,2035,0.72
UKR,2036,0.72
UKR,2037,0.72
UKR,2038,0.72
UKR,2039,0.72
UKR,2040,0.72
UKR,2041,0.72
UKR,2042,0.72
UKR,2043,0.72
UKR,2044,0.72
UKR,2045,0.72
UKR,2046,0.72
UKR,2047,0.72
UKR,2048,0.72
UKR,2049,0.72
UKR,2050,0.72
URY,2010,0.72
URY,2011,0.72
URY,2012,0.72
URY,2013,0.72
URY,2014,0.72
URY,2015,0.72
URY,2016,0.72
URY,2017,0.72
URY,2018,0.72
URY,2019,0.72
URY,2020,0.72
URY,2021,0.72
URY,2022,0.72
URY,2023,0.72
URY,2024,0.72
URY,2025,0.72
URY,2026,0.72
URY,2027,0.72
URY,2028,0.72
URY,2029,0.72
URY,2030,0.72
URY,2031,0.72
URY,2032,0.72
URY,2033,0.72
URY,2034,0.72
URY,2035,0.72
URY,2036,0.72
URY,2037,0.72
URY,2038,0.72
URY,2039,0.72
URY,2040,0.72
URY,2041,0.72
URY,2042,0.72
URY,2043,0.72
URY,2044,0.72
URY,2045,0.72
URY,2046,0.72
URY,2047,0.72
URY,2048,0.72
URY,2049,0.72
URY,2050,0.72
USA,2010,0.72
USA,2011,0.72
USA,2012,0.72
USA,2013,0.72
USA,2014,0.72
USA,2015,0.72
USA,2016,0.72
USA,2017,0.72
USA,2018,0.72
USA,2019,0.72
USA,2020,0.72
USA,2021,0.72
USA,2022,0.72
USA,2023,0.72
USA,2024,0.72
USA,2025,0.72
USA,2026,0.72
USA,2027,0.72
USA,2028,0.72
USA,2029,0.72
USA,2030,0.72
USA,2031,0.72
USA,2032,0.72
USA,2033,0.72
USA,2034,0.72
USA,2035,0.72
USA,2036,0.72
USA,2037,0.72
USA,2038,0.72
USA,2039,0.72
USA,2040,0.72
USA,2041,0.72
USA,2042,0.72
USA,2043,0.72
USA,2044,0.72
USA,2045,0.72
USA,2046,0.72
USA,2047,0.72
USA,2048,0.72
USA,2049,0.72
USA,2050,0.72
UZB,2010,0.72
UZB,2011,0.72
UZB,2012,0.72
UZB,2013,0.72
UZB,2014,0.72
UZB,2015,0.72
UZB,2016,0.72
UZB,2017,0.72
UZB,2018,0.72
UZB,2019,0.72
UZB,2020,0.72
UZB,2021,0.72
UZB,2022,0.72
UZB,2023,0.72
UZB,2024,0.72
UZB,2025,0.72
UZB,2026,0.72
UZB,2027,0.72
UZB,2028,0.72
UZB,2029,0.72
UZB,2030,0.72
UZB,2031,0.72
UZB,2032,0.72
UZB,2033,0.72
UZB,2034,0.72
UZB,2035,0.72
UZB,2036,0.72
UZB,2037,0.72
UZB,2038,0.72
UZB,2039,0.72
UZB,2040,0.72
UZB,2041,0.72
UZB,2042,0.72
UZB,2043,0.72
UZB,2044,0.72
UZB,2045,0.72
UZB,2046,0.72
UZB,2047,0.72
UZB,2048,0.72
UZB,2049,0.72
UZB,2050,0.72
VEN,2010,0.72
VEN,2011,0.72
VEN,2012,0.72
VEN,2013,0.72
VEN,2014,0.72
VEN,2015,0.72
VEN,2016,0.72
VEN,2017,0.72
VEN,2018,0.72
VEN,2019,0.72
VEN,2020,0.72
VEN,2021,0.72
VEN,2022,0.72
VEN,2023,0.72
VEN,2024,0.72
VEN,2025,0.72
VEN,2026,0.72
VEN,2027,0.72
VEN,2028,0.72
VEN,2029,0.72
VEN,2030,0.72
VEN,2031,0.72
VEN,2032,0.72
VEN,2033,0.72
VEN,2034,0.72
VEN,2035,0.72
VEN,2036,0.72
VEN,2037,0.72
VEN,2038,0.72
VEN,2039,0.72
VEN,2040,0.72
VEN,2041,0.72
VEN,2042,0.72
VEN,2043,0.72
VEN,2044,0.72
VEN,2045,0.72
VEN,2046,0.72
VEN,2047,0.72
VEN,2048,0.72
VEN,2049,0.72
VEN,2050,0.72
VNM,2010,0.72
VNM,2011,0.72
VNM,2012,0.72
VNM,2013,0.72
VNM,2014,0.72
VNM,2015,0.72
VNM,2016,0.72
VNM,2017,0.72
VNM,2018,0.72
VNM,2019,0.72
VNM,2020,0.72
VNM,2021,0.72
VNM,2022,0.72
VNM,2023,0.72
VNM,2024,0.72
VNM,2025,0.72
VNM,2026,0.72
VNM,2027,0.72
VNM,2028,0.72
VNM,2029,0.72
VNM,2030,0.72
VNM,2031,0.72
VNM,2032,0.72
VNM,2033,0.72
VNM,2034,0.72
VNM,2035,0.72
VNM,2036,0.72
VNM,2037,0.72
VNM,2038,0.72
VNM,2039,0.72
VNM,2040,0.72
VNM,2041,0.72
VNM,2042,0.72
VNM,2043,0.72
VNM,2044,0.72
VNM,2045,0.72
VNM,2046,0.72
VNM,2047,0.72
VNM,2048,0.72
VNM,2049,0.72
VNM,2050,0.72
VUT,2010,0.72
VUT,2011,0.72
VUT,2012,0.72
VUT,2013,0.72
VUT,2014,0.72
VUT,2015,0.72
VUT,2016,0.72
VUT,2017,0.72
VUT,2018,0.72
VUT,2019,0.72
VUT,2020,0.72
VUT,2021,0.72
VUT,2022,0.72
VUT,2023,0.72
VUT,2024,0.72
VUT,2025,0.72
VUT,2026,0.72
VUT,2027,0.72
VUT,2028,0.72
VUT,2029,0.72
VUT,2030,0.72
VUT,2031,0.72
VUT,2032,0.72
VUT,2033,0.72
VUT,2034,0.72
VUT,2035,0.72
VUT,2036,0.72
VUT,2037,0.72
VUT,2038,0.72
VUT,2039,0.72
VUT,2040,0.72
VUT,2041,0.72
VUT,2042,0.72
VUT,2043,0.72
VUT,2044,0.72
VUT,2045,0.72
VUT,2046,0.72
VUT,2047,0.72
VUT,2048,0.72
VUT,2049,0.72
VUT,2050,0.72
WSM,2010,0.72
WSM,2011,0.72
WSM,2012,0.72
WSM,2013,0.72
WSM,2014,0.72
WSM,2015,0.72
WSM,2016,0.72
WSM,2017,0.72
WSM,2018,0.72
WSM,2019,0.72
WSM,2020,0.72
WSM,2021,0.72
WSM,2022,0.72
WSM,2023,0.72
WSM,2024,0.72
WSM,2025,0.72
WSM,2026,0.72
WSM,2027,0.72
WSM,2028,0.72
WSM,2029,0.72
WSM,2030,0.72
WSM,2031,0.72
WSM,2032,0.72
WSM,2033,0.72
WSM,2034,0.72
WSM,2035,0.72
WSM,2036,0.72
WSM,2037,0.72
WSM,2038,0.72
WSM,2039,0.72
WSM,2040,0.72
WSM,2041,0.72
WSM,2042,0.72
WSM,2043,0.72
WSM,2044,0.72
WSM,2045,0.72
WSM,2046,0.72
WSM,2047,0.72
WSM,2048,0.72
WSM,2049,0.72
WSM,2050,0.72
YEM,2010,0.72
YEM,2011,0.72
YEM,2012,0.72
YEM,2013,0.72
YEM,2014,0.72
YEM,2015,0.72
YEM,2016,0.72
YEM,2017,0.72
YEM,2018,0.72
YEM,2019,0.72
YEM,2020,0.72
YEM,2021,0.72
YEM,2022,0.72
YEM,2023,0.72
YEM,2024,0.72
YEM,2025,0.72
YEM,2026,0.72
YEM,2027,0.72
YEM,2028,0.72
YEM,2029,0.72
YEM,2030,0.72
YEM,2031,0.72
YEM,2032,0.72
YEM,2033,0.72
YEM,2034,0.72
YEM,2035,0.72
YEM,2036,0.72
YEM,2037,0.72
YEM,2038,0.72
YEM,2039,0.72
YEM,2040,0.72
YEM,2041,0.72
YEM,2042,0.72
YEM,2043,0.72
YEM,2044,0.72
YEM,2045,0.72
YEM,2046,0.72
YEM,2047,0.72
YEM,2048,0.72
YEM,2049,0.72
YEM,2050,0.72
ZAF,2010,0.72
ZAF,2011,0.72
ZAF,2012,0.72
ZAF,2013,0.72
ZAF,2014,0.72
ZAF,2015,0.72
ZAF,2016,0.72
ZAF,2017,0.72
ZAF,2018,0.72
ZAF,2019,0.72
ZAF,2020,0.72
ZAF,2021,0.72
ZAF,2022,0.72
ZAF,2023,0.72
ZAF,2024,0.72
ZAF,2025,0.72
ZAF,2026,0.72
ZAF,2027,0.72
ZAF,2028,0.72
ZAF,2029,0.72
ZAF,2030,0.72
ZAF,2031,0.72
ZAF,2032,0.72
ZAF,2033,0.72
ZAF,2034,0.72
ZAF,2035,0.72
ZAF,2036,0.72
ZAF,2037,0.72
ZAF,2038,0.72
ZAF,2039,0.72
ZAF,2040,0.72
ZAF,2041,0.72
ZAF,2042,0.72
ZAF,2043,0.72
ZAF,2044,0.72
ZAF,2045,0.72
ZAF,2046,0.72
ZAF,2047,0.72
ZAF,2048,0.72
ZAF,2049,0.72
ZAF,2050,0.72
ZMB,2010,0.72
ZMB,2011,0.72
ZMB,2012,0.72
ZMB,2013,0.72
ZMB,2014,0.72
ZMB,2015,0.72
ZMB,2016,0.72
ZMB,2017,0.72
ZMB,2018,0.72
ZMB,2019,0.72
ZMB,2020,0.72
ZMB,2021,0.72
ZMB,2022,0.72
ZMB,2023,0.72
ZMB,2024,0.72
ZMB,2025,0.72
ZMB,2026,0.72
ZMB,2027,0.72
ZMB,2028,0.72
ZMB,2029,0.72
ZMB,2030,0.72
ZMB,2031,0.72
ZMB,2032,0.72
ZMB,2033,0.72
ZMB,2034,0.72
ZMB,2035,0.72
ZMB,2036,0.72
ZMB,2037,0.72
ZMB,2038,0.72
ZMB,2039,0.72
ZMB,2040,0.72
ZMB,2041,0.72
ZMB,2042,0.72
ZMB,2043,0.72
ZMB,2044,0.72
ZMB,2045,0.72
ZMB,2046,0.72
ZMB,2047,0.72
ZMB,2048,0.72
ZMB,2049,0.72
ZMB,2050,0.72
ZWE,2010,0.72
ZWE,2011,0.72
ZWE,2012,0.72
ZWE,2013,0.72
ZWE,2014,0.72
ZWE,2015,0.72
ZWE,2016,0.72
ZWE,2017,0.72
ZWE,2018,0.72
ZWE,2019,0.72
ZWE,2020,0.72
ZWE,2021,0.72
ZWE,2022,0.72
ZWE,2023,0.72
ZWE,2024,0.72
ZWE,2025,0.72
ZWE,2026,0.72
ZWE,2027,0.72
ZWE,2028,0.72
ZWE,2029,0.72
ZWE,2030,0.72
ZWE,2031,0.72
ZWE,2032,0.72
ZWE,2033,0.72
ZWE,2034,0.72
ZWE,2035,0.72
ZWE,2036,0.72
ZWE,2037,0.72
ZWE,2038,0.72
ZWE,2039,0.72
ZWE,2040,0.72
ZWE,2041,0.72
ZWE,2042,0.72
ZWE,2043,0.72
ZWE,2044,0.72
ZWE,2045,0.72
ZWE,2046,0.72
ZWE,2047,0.72
ZWE,2048,0.72
ZWE,2049,0.72
ZWE,2050,0.72
