year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2049,MLI,8566526.289,42405.1876902918,27710.0267695496,639.917810307884,4185.42255052107,123386.954131275,160390.370534544,23311.813709919,25278.0554252933,1436.13244927195,12391.9828233879
2050,MLI,8566526.289,42405.1876902918,27710.0267695496,639.917810307884,4185.42255052107,123386.954131275,160390.370534544,23311.813709919,25278.0554252933,1436.13244927195,12391.9828233879
2010,MLT,604732.237,24785.6865687774,58726.3681025465,1656.16548727448,1657.74679390355,42189.544719491,6134.91581188966,22429.3062169908,17286.0093129889,644.246988028981,4882.45126132509
2011,MLT,591626.2132,21792.5235485731,58943.4613411416,1975.30445303496,2235.16154280241,41447.5950692301,11961.8674434813,28369.7652232402,17315.7729025812,577.18859847032,6331.28788803745
2012,MLT,608836.4722,29444.4166701596,56773.5555125993,2075.66880021088,457.773788400719,44310.3283476271,6188.38557054016,29260.9691978365,18669.7653192785,615.385175319952,8110.81084195104
2013,MLT,764952.1965,27473.8257501176,65053.4746380724,2248.85770658672,2304.55988469127,53566.2171140162,121321.974796037,28520.3238726371,19009.1531037036,711.122479068021,9780.96065615662
2014,MLT,753229.0639,27118.4740756648,65110.6895467472,1719.41926846554,33716.0753197393,60442.3348151866,100348.780089547,31194.3138852694,19954.1304667878,703.583904457361,8685.88302182829
2015,MLT,699629.1842,26132.4542540475,49924.8970321561,1541.11991108371,1331.94935510256,132225.964468492,80384.3473235264,25699.8234392213,19309.2002665934,564.383764482704,6063.58343573644
2016,MLT,774744.6927,19155.1553358688,45483.0018254007,1578.65285265762,5220.39581253015,84815.9083473201,21693.6649746322,23873.6143745573,18458.3432019945,528.559766589615,4957.25081158479
2017,MLT,589748.7439,17731.7383199364,45200.69119391,1811.21850358466,10237.7054702746,78159.4466897854,42967.0138685315,25369.8360019065,21579.9091464783,617.224104723846,5578.79326742637
2018,MLT,837991.0291,15377.9346802138,45512.9606832299,2030.24245820609,346.34284935231,76593.1230442774,69920.9893197416,35479.1176647429,23440.7430244249,875.330296424396,6909.48286176058
2019,MLT,898474.7408,37753.2976959416,42417.1741994082,1910.27090010288,14180.8835770005,73400.7823904763,85433.9714391084,40053.5499523982,23995.2971991271,1271.87122524611,7259.95417847429
2020,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2021,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2022,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2023,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2024,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2025,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2026,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2027,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2028,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2029,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2030,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2031,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2032,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2033,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2034,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2035,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2036,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2037,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2038,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2039,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2040,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2041,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2042,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2043,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2044,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2045,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2046,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2047,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2048,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2049,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2050,MLT,989320.7903,23262.0562717952,38345.3057256921,1525.73614571958,28998.345770388,59621.1281828214,88063.4365748405,38833.6771021564,19735.323025447,847.106729130456,4990.42768660868
2010,MMR,61056357.18,284965.129017292,258600.019742408,29732.0674474085,45415.7855275388,2639401.54288567,16748554.6467876,458084.127863066,347801.918716487,35205.2290212504,218601.925129541
2011,MMR,66579195.46,430198.538981228,380012.886192569,53031.817919156,90449.1320570279,4759927.34266434,17994969.1969848,698987.929677669,524039.065018003,42513.0958351323,321535.51813115
2012,MMR,99953579.09,622832.446213463,639445.733929684,59836.5838519062,207927.986007296,8540156.47809439,25959736.078279,1524754.1041047,715598.972761684,61845.7442094205,479461.810156514
2013,MMR,49928362.56,278992.533821381,395069.045221525,32916.7228016669,53665.5313919296,2710804.63082091,18973478.0302481,549084.531762955,319105.341271448,23842.3793205286,264086.968587099
2014,MMR,42982218.86,237820.326293681,399510.269741378,28293.1324987235,59260.2848690055,2895551.04018024,24561709.3313797,458679.028812662,286867.776310968,18230.5614802815,196652.203081882
2015,MMR,37731980.62,230926.062554199,341751.619173948,25767.1268808792,18715.2283335327,2774102.39546323,20674199.9340297,493292.9434092,266767.166005759,18693.2966486514,186587.228851077
2016,MMR,21594777.7,211285.977953378,261228.540628876,23949.4597706581,20001.3755170871,1946015.08150503,29041788.8958249,376168.665702787,232157.553984018,18509.6201006993,197000.229433225
2017,MMR,11331314.11,225082.962057753,238325.171540983,19409.2113599656,63700.8212749745,1984305.53845276,29073522.1466373,362780.266271593,224261.331879702,20138.9018969355,223490.700254331
2018,MMR,10247525.93,287097.717276555,239680.699387229,21034.8022718603,88669.0622581143,2259653.31525866,24052559.2335521,344032.576382232,254711.492624207,24291.4352001687,308712.277606005
2019,MMR,14041070.03,466924.566045855,276516.260051232,25155.9550740292,78395.4051732886,2633984.15714346,22883131.0378486,471446.666962956,316904.941394506,34150.8265651249,377992.621408727
2020,MMR,16180438.78,575306.355886353,286746.067243523,23986.3291304357,66272.3964484732,3341479.76597189,15879586.2844117,479501.950329377,323598.413201158,39375.3038307274,372349.658945129
2021,MMR,16180438.78,575306.355886353,286746.067243523,23986.3291304357,66272.3964484732,3341479.76597189,15879586.2844117,479501.950329377,323598.413201158,39375.3038307274,372349.658945129
2022,MMR,16180438.78,575306.355886353,286746.067243523,23986.3291304357,66272.3964484732,3341479.76597189,15879586.2844117,479501.950329377,323598.413201158,39375.3038307274,372349.658945129
2023,MMR,16180438.78,575306.355886353,286746.067243523,23986.3291304357,66272.3964484732,3341479.76597189,15879586.2844117,479501.950329377,323598.413201158,39375.3038307274,372349.658945129
