time_period,ef_lndu_conv_croplands_to_croplands_gg_co2_ha,ef_lndu_conv_croplands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_croplands_to_forests_primary_gg_co2_ha,ef_lndu_conv_croplands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_croplands_to_grasslands_gg_co2_ha,ef_lndu_conv_croplands_to_other_gg_co2_ha,ef_lndu_conv_croplands_to_settlements_gg_co2_ha,ef_lndu_conv_croplands_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_croplands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_other_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_settlements_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_primary_to_croplands_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_primary_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_primary_to_other_gg_co2_ha,ef_lndu_conv_forests_primary_to_settlements_gg_co2_ha,ef_lndu_conv_forests_primary_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_croplands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_secondary_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_other_gg_co2_ha,ef_lndu_conv_forests_secondary_to_settlements_gg_co2_ha,ef_lndu_conv_forests_secondary_to_wetlands_gg_co2_ha,ef_lndu_conv_grasslands_to_croplands_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_primary_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_grasslands_to_grasslands_gg_co2_ha,ef_lndu_conv_grasslands_to_other_gg_co2_ha,ef_lndu_conv_grasslands_to_settlements_gg_co2_ha,ef_lndu_conv_grasslands_to_wetlands_gg_co2_ha,ef_lndu_conv_other_to_croplands_gg_co2_ha,ef_lndu_conv_other_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_other_to_forests_primary_gg_co2_ha,ef_lndu_conv_other_to_forests_secondary_gg_co2_ha,ef_lndu_conv_other_to_grasslands_gg_co2_ha,ef_lndu_conv_other_to_other_gg_co2_ha,ef_lndu_conv_other_to_settlements_gg_co2_ha,ef_lndu_conv_other_to_wetlands_gg_co2_ha,ef_lndu_conv_settlements_to_croplands_gg_co2_ha,ef_lndu_conv_settlements_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_settlements_to_forests_primary_gg_co2_ha,ef_lndu_conv_settlements_to_forests_secondary_gg_co2_ha,ef_lndu_conv_settlements_to_grasslands_gg_co2_ha,ef_lndu_conv_settlements_to_other_gg_co2_ha,ef_lndu_conv_settlements_to_settlements_gg_co2_ha,ef_lndu_conv_settlements_to_wetlands_gg_co2_ha,ef_lndu_conv_wetlands_to_croplands_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_primary_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_wetlands_to_grasslands_gg_co2_ha,ef_lndu_conv_wetlands_to_other_gg_co2_ha,ef_lndu_conv_wetlands_to_settlements_gg_co2_ha,ef_lndu_conv_wetlands_to_wetlands_gg_co2_ha,iso_alpha_3
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173655,0,0,0,0.16903,0.16929,0.173655,0.173655,0.217312,0,0,0,0.212688,0.212948,0.217312,0.217312,0.151826,0,0,0,0.147201,0.147461,0.151826,0.151826,0.004624,0.0,0.0,0.0,0.0,0.00026,0.004624,0.004624,0.004364,0.0,0.0,0.0,0.0,0.0,0.004364,0.004364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260713,0,0,0,0.257232,0.258213,0.260713,0.260713,0.339733,0,0,0,0.335851,0.336739,0.339733,0.339733,0.207208,0,0,0,0.203957,0.205081,0.207208,0.207208,0.003481,0.0,0.0,0.0,0.0,0.000981,0.003481,0.003481,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEO
