year,time_period,iso_code3,nemomod_entc_frac_min_share_production_pp_biomass,nemomod_entc_frac_min_share_production_pp_coal,nemomod_entc_frac_min_share_production_pp_gas,nemomod_entc_frac_min_share_production_pp_geothermal,nemomod_entc_frac_min_share_production_pp_hydropower,nemomod_entc_frac_min_share_production_pp_nuclear,nemomod_entc_frac_min_share_production_pp_ocean,nemomod_entc_frac_min_share_production_pp_oil,nemomod_entc_frac_min_share_production_pp_solar,nemomod_entc_frac_min_share_production_pp_wind
2015,0,EST,0,0.8325032127932623,0.005967685287462331,0.0,0.0030161828262571452,0.0,0.0,0.0054866599819118405,0.0,0.07987298965829107
2016,1,EST,0,0.8338679470160135,0.006056460677567443,0.0,0.003372247788142676,0.0,0.0,0.02086987806144698,0.0009323783384530479,0.057231862461621416
2017,2,EST,0,0.8349927744908439,0.004766876795250282,0.0,0.002325958181778655,0.0,0.0,0.009079905909583486,0.0012964137086870454,0.06468201720935296
2018,3,EST,0,0.8200204274988384,0.0046915749947849,0.0,0.0013827929042719083,0.0,0.0,0.006713841516094054,0.0028394623465786226,0.05862926499306776
2019,4,EST,0,0.6950141497710597,0.004951274053831646,0.0,0.0029027212329798048,0.0,0.0,0.0036422926631837498,0.011229007027616757,0.10495684119690765
2020,5,EST,0,0.6428664840947486,0.004579774949588294,0.0,0.007628413939736803,0.0,0.0,0.0033689930574606806,0.01452203277873723,0.16303386326634814
2021,6,EST,0,0.525691548180987,0.004647596358117839,0.0,0.004730020407969482,0.0,0.0,0.0038037392798872475,0.019169199679683467,0.11590071301261436
2022,7,EST,0,0.575795618615381,0.005728969321178557,0.0,0.0022286311335442404,0.0,0.0,0.005057006671394796,0.057165234731441715,0.10895205280686038
2023,8,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2024,9,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2025,10,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2026,11,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2027,12,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2028,13,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2029,14,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2030,15,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2031,16,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2032,17,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2033,18,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2034,19,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2035,20,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2036,21,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2037,22,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2038,23,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2039,24,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2040,25,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2041,26,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2042,27,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2043,28,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2044,29,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2045,30,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2046,31,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2047,32,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2048,33,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2049,34,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2050,35,EST,0,0.7807175251382604,0.008210364157494366,0.0,0.003163416998510724,0.0,0.0,0.0063619918141319684,0.008242594508553684,0.07305775289261286
2010,-5,ETH,0,0.0,0.0,0.0,0.9900000000000001,0.0,0.0,0.0,0.0,0.0
2011,-4,ETH,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2012,-3,ETH,0,0.0,0.0,0.0,0.9900000000000001,0.0,0.0,0.0,0.0,0.0
2013,-2,ETH,0,0.0,0.0,0.0038740284106137768,0.9861259715893863,0.0,0.0,0.0,0.0,0.0
2014,-1,ETH,0,0.0,0.0,0.0038740284106137763,0.9861259715893861,0.0,0.0,0.0,0.0,0.0
2015,0,ETH,0,0.0,0.0,0.0019346807656270917,0.988065319234373,0.0,0.0,0.0,0.0,0.0
2016,1,ETH,0,0.0,0.0,0.0019346807656270917,0.9880653192343729,0.0,0.0,0.0,0.0,0.0
2017,2,ETH,0,0.0,0.0,0.0018919343438309907,0.988108065656169,0.0,0.0,0.0,0.0,0.0
2018,3,ETH,0,0.0,0.0,0.0018919343438309902,0.9881080656561689,0.0,0.0,0.0,0.0,0.0
2019,4,ETH,0,0.0,0.0,0.0017960187877432343,0.9380138671438156,0.0,0.0,0.0,0.0,0.05019011406844107
2020,5,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2021,6,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2022,7,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2023,8,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2024,9,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2025,10,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2026,11,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2027,12,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2028,13,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2029,14,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2030,15,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2031,16,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2032,17,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2033,18,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2034,19,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2035,20,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2036,21,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2037,22,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2038,23,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2039,24,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2040,25,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2041,26,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2042,27,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2043,28,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2044,29,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2045,30,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2046,31,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2047,32,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2048,33,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2049,34,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2050,35,ETH,0,0.0,0.0,0.0017960187877432345,0.9380138671438157,0.0,0.0,0.0,0.0,0.05019011406844107
2010,-5,FIN,0,0.26433108807894434,0.13897933603268497,0.0,0.1660800624501698,0.28528027049923615,0.0,0.0059744119145782055,6.177662214657497e-05,0.0038316884721199887
2011,-4,FIN,0,0.213230017691478,0.12786492819490614,0.0,0.17561179458376255,0.3184697751858838,0.0,0.005632335212022762,7.582000710771446e-05,0.006879725225204802
2012,-3,FIN,0,0.15892271655513066,0.09483755479519605,0.0,0.2480755204667315,0.32839088407267447,0.0,0.00439922924666509,8.556946890875248e-05,0.007352827136961667
2013,-2,FIN,0,0.20086051799698304,0.09487448954207539,0.0,0.1870062502618523,0.3345953992418898,0.0,0.003270617125495819,9.521498790163124e-05,0.011422256763152911
2014,-1,FIN,0,0.17293456449363184,0.08078963453047137,0.0,0.20423222510313727,0.349323460752431,0.0,0.003453406241558454,0.00011959307565192958,0.017075910582572688
2015,0,FIN,0,0.1272151829995196,0.07521141260768169,0.0,0.2529702498182043,0.34055800078563564,0.0,0.003069262721640331,0.0001452931605650963,0.0354957521618707
2016,1,FIN,0,0.15152342571369212,0.05389615019848881,0.0,0.23851132733480843,0.33989954229813146,0.0,0.0028836691427767485,0.0003366958061859944,0.046805431106256096
2017,2,FIN,0,0.13565497926585168,0.04858492367341739,0.0,0.2273436702235745,0.335721357920284,0.0,0.002708988577972713,0.000754976274953035,0.07461985631175011
2018,3,FIN,0,0.14203580582559455,0.05916160258683433,0.0,0.19665936732113234,0.3275560388113652,0.0,0.0037381582563895503,0.001347291085810829,0.08740418604132717
2019,4,FIN,0,0.11519171523038572,0.05568708596893733,0.0,0.1873902261900396,0.3506637720921564,0.0,0.004424887133359276,0.0022533380172770597,0.09219551090597009
2020,5,FIN,0,0.07424611762408131,0.057203910406851785,0.0,0.23745803126619713,0.33875951853777125,0.0,0.0028809773877340444,0.0033187945883462666,0.12029721123963888
2021,6,FIN,0,0.07853034689204189,0.0490355940693894,0.0,0.2262671326038079,0.3293254743530795,0.0,0.003948026418715541,0.003905366558595409,0.11912868826317549
2022,7,FIN,0,0.07411224597331212,0.015394306785161302,0.0,0.19367556089528432,0.34846930557511946,0.0,0.00132930167809798,0.00429996454644062,0.17115328251342393
2023,8,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2024,9,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2025,10,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2026,11,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2027,12,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2028,13,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2029,14,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2030,15,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2031,16,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2032,17,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2033,18,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2034,19,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2035,20,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2036,21,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2037,22,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2038,23,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2039,24,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2040,25,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2041,26,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2042,27,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2043,28,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2044,29,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2045,30,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2046,31,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2047,32,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2048,33,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2049,34,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2050,35,FIN,0,0.14682990187235745,0.07319391764554585,0.0,0.21086780142451553,0.33284713847120445,0.0,0.003670251619769732,0.001292284169222378,0.061050948209494194
2010,-5,FJI,0,0.0,0.0,0.0,0.8279394299287411,0.0,0.0,0.11258016627078385,0.0,0.049480403800475053
2011,-4,FJI,0,0.0,0.0,0.0,0.827939429928741,0.0,0.0,0.11258016627078385,0.0,0.049480403800475053
2012,-3,FJI,0,0.0,0.0,0.0,0.8547174487772637,0.0,0.0,0.09397802379378718,0.0,0.04130452742894911
2013,-2,FJI,0,0.0,0.0,0.0,0.8547174487772636,0.0,0.0,0.09397802379378718,0.0,0.041304527428949106
2014,-1,FJI,0,0.0,0.0,0.0,0.8547174487772636,0.0,0.0,0.09397802379378718,0.0,0.041304527428949106
2015,0,FJI,0,0.0,0.0,0.0,0.7132859900717042,0.0,0.0,0.2422442084942085,0.0,0.03446980143408714
2016,1,FJI,0,0.0,0.0,0.0,0.7132859900717043,0.0,0.0,0.2422442084942085,0.0,0.03446980143408715
2017,2,FJI,0,0.0,0.0,0.0,0.7132859900717043,0.0,0.0,0.2422442084942085,0.0,0.03446980143408715
2018,3,FJI,0,0.0,0.0,0.0,0.7132859900717043,0.0,0.0,0.2422442084942085,0.0,0.03446980143408715
2019,4,FJI,0,0.0,0.0,0.0,0.7132859900717043,0.0,0.0,0.2422442084942085,0.0,0.03446980143408715
2020,5,FJI,0,0.0,0.0,0.0,0.7059847140712433,0.0,0.0,0.2498983212774669,0.0,0.034116964651289744
2021,6,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2022,7,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2023,8,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2024,9,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2025,10,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2026,11,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2027,12,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2028,13,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2029,14,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2030,15,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2031,16,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2032,17,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2033,18,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2034,19,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2035,20,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2036,21,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2037,22,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2038,23,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2039,24,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2040,25,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2041,26,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2042,27,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2043,28,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2044,29,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2045,30,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2046,31,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2047,32,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2048,33,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2049,34,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2050,35,FJI,0,0.0,0.0,0.0,0.7059847140712434,0.0,0.0,0.24989832127746697,0.0,0.03411696465128975
2010,-5,FRA,0,0.04578267605531958,0.04133402589862664,0.0,0.12300361159152355,0.7521972134438454,0.0008667682450161393,0.00960560069743489,0.0011433885215407769,0.01834029113940627
2011,-4,FRA,0,0.03528063379883473,0.05127620189259702,0.00010274640212893976,0.09212877542469243,0.7716930905810058,0.0008639758463265257,0.012947217739717595,0.0042770700634082795,0.022673004793807645
2012,-3,FRA,0,0.04187570311701967,0.03949617711058825,9.339156714648428e-05,0.11733100855904108,0.7426423756880671,0.0008297608527664775,0.0126458447640147,0.008121838099969879,0.027840652371902034
2013,-2,FRA,0,0.04466725547531626,0.031201588444895793,0.00014634385300985264,0.13717702585014174,0.7274211477441203,0.0007360870928134462,0.010840063773312566,0.009358377309316398,0.029058913055465662
2014,-1,FRA,0,0.023778852803918782,0.02265175518727744,0.00013720089010396693,0.12591162781464704,0.7619738952806218,0.0008696425649666828,0.011055657985327984,0.011710953475936729,0.03174196095039129
2015,0,FRA,0,0.024765602823101352,0.03602306569966925,0.00014996317705464314,0.10822500135122393,0.7546589730907153,0.0008717288650549605,0.011370411453645146,0.01403836689397665,0.03878466845817475
2016,1,FRA,0,0.02148903601911975,0.061359309052976325,0.00016356621489832873,0.12068263017568698,0.7142780582797496,0.0009195912237440289,0.0120302210753937,0.01610767667197275,0.03976990606936309
2017,2,FRA,0,0.026807481065206036,0.07143592334838693,0.0002242475100799994,0.10182122725621652,0.7087783516352288,0.000963467816444764,0.012309905713831231,0.017923188841025093,0.046011382324229785
2018,3,FRA,0,0.017922090324306,0.05203911412987717,0.0002061331297585866,0.1254341783245192,0.7084212697754302,0.0008542327984644573,0.009720347167586182,0.01962568047674844,0.05153417442110023
2019,4,FRA,0,0.0101797409745545,0.06814607773894298,0.00021268509094859357,0.11174799148825935,0.6972276824570346,0.0008692701893646251,0.010252129444723097,0.02246257029759696,0.0639183310520516
2020,5,FRA,0,0.009207099955594513,0.06577526804777825,0.0002369013241884538,0.12973935682139387,0.662173931385575,0.0009394463335591329,0.010446305270265592,0.026451071234012222,0.0785570692279911
2021,6,FRA,0,0.013066850675255101,0.05938642476795091,0.00017054879125596596,0.11922288173250548,0.6807424153807369,0.0009018565366133561,0.01020813282407895,0.029691218869780187,0.06951038837666577
2022,7,FRA,0,0.012129819983783707,0.09077035711235841,0.0002127963780262803,0.11135441816130809,0.620548862192657,0.0010630102293614078,0.013875920858989282,0.04495046335586917,0.08426058898739576
2023,8,FRA,0,0.025150218697794616,0.05314579141784041,0.00015819417912308424,0.11721382573470455,0.7155967128411375,0.0008883721995766157,0.01133136605910161,0.01737398954701181,0.04630779470984192
